Volatility 3 Framework 2.28.0

PID	PPID	ImageFileName	Offset(V)	Threads	Handles	SessionId	Wow64	CreateTime	ExitTime	Audit	Cmd	Path
* 27188	11672	Teams.exe	0xb78d099e1080	0	-	1	False	2020-11-14 08:11:55.000000 UTC	2020-11-14 08:13:55.000000 UTC	\Device\HarddiskVolume3\Users\fredr\AppData\Local\Microsoft\Teams\current\Teams.exe	-	-
* 10812	11672	Teams.exe	0xb78d0009c080	0	-	1	False	2020-11-12 11:06:41.000000 UTC	2020-11-12 11:10:41.000000 UTC	\Device\HarddiskVolume3\Users\fredr\AppData\Local\Microsoft\Teams\current\Teams.exe	-	-
* 27200	11672	Teams.exe	0xb78d1446a080	0	-	1	False	2020-11-15 00:47:51.000000 UTC	2020-11-15 00:48:51.000000 UTC	\Device\HarddiskVolume3\Users\fredr\AppData\Local\Microsoft\Teams\current\Teams.exe	-	-
* 2628	11672	Teams.exe	0xb78d0ddf1080	0	-	1	False	2020-11-11 15:30:55.000000 UTC	2020-11-11 15:36:56.000000 UTC	\Device\HarddiskVolume3\Users\fredr\AppData\Local\Microsoft\Teams\current\Teams.exe	-	-
* 19012	11672	Teams.exe	0xb78d0931d080	0	-	1	False	2020-11-12 09:58:36.000000 UTC	2020-11-12 10:06:36.000000 UTC	\Device\HarddiskVolume3\Users\fredr\AppData\Local\Microsoft\Teams\current\Teams.exe	-	-
* 19020	11672	Teams.exe	0xb78d09653080	0	-	1	False	2020-11-12 16:11:35.000000 UTC	2020-11-12 16:13:35.000000 UTC	\Device\HarddiskVolume3\Users\fredr\AppData\Local\Microsoft\Teams\current\Teams.exe	-	-
* 2636	11672	Teams.exe	0xb78d0bef3300	0	-	1	False	2020-11-13 11:34:01.000000 UTC	2020-11-13 11:38:01.000000 UTC	\Device\HarddiskVolume3\Users\fredr\AppData\Local\Microsoft\Teams\current\Teams.exe	-	-
* 10832	11672	Teams.exe	0xb78d0d2e4340	0	-	1	False	2020-11-11 10:40:33.000000 UTC	2020-11-11 10:42:33.000000 UTC	\Device\HarddiskVolume3\Users\fredr\AppData\Local\Microsoft\Teams\current\Teams.exe	-	-
* 10836	11672	Teams.exe	0xb78d0f5c1080	0	-	1	False	2020-11-13 06:13:31.000000 UTC	2020-11-13 06:17:31.000000 UTC	\Device\HarddiskVolume3\Users\fredr\AppData\Local\Microsoft\Teams\current\Teams.exe	-	-
* 2644	11672	Teams.exe	0xb78d0c4cb300	0	-	1	False	2020-11-13 06:14:23.000000 UTC	2020-11-13 06:14:23.000000 UTC	\Device\HarddiskVolume3\Users\fredr\AppData\Local\Microsoft\Teams\current\Teams.exe	-	-
* 2648	11672	Teams.exe	0xb78d05a16080	0	-	1	False	2020-11-12 00:57:48.000000 UTC	2020-11-12 01:01:48.000000 UTC	\Device\HarddiskVolume3\Users\fredr\AppData\Local\Microsoft\Teams\current\Teams.exe	-	-
* 19044	11672	Teams.exe	0xb78d0ce1b080	0	-	1	False	2020-11-12 05:04:08.000000 UTC	2020-11-12 05:06:08.000000 UTC	\Device\HarddiskVolume3\Users\fredr\AppData\Local\Microsoft\Teams\current\Teams.exe	-	-
* 2664	11672	Teams.exe	0xb78d11768080	0	-	1	False	2020-11-15 07:59:27.000000 UTC	2020-11-15 08:00:27.000000 UTC	\Device\HarddiskVolume3\Users\fredr\AppData\Local\Microsoft\Teams\current\Teams.exe	-	-
* 10864	11672	Teams.exe	0xb78d0fabd080	0	-	1	False	2020-11-13 23:53:55.000000 UTC	2020-11-13 23:57:55.000000 UTC	\Device\HarddiskVolume3\Users\fredr\AppData\Local\Microsoft\Teams\current\Teams.exe	-	-
* 19072	11672	Teams.exe	0xb78d0ce1a080	0	-	1	False	2020-11-12 03:01:58.000000 UTC	2020-11-12 03:03:58.000000 UTC	\Device\HarddiskVolume3\Users\fredr\AppData\Local\Microsoft\Teams\current\Teams.exe	-	-
* 2688	11672	Teams.exe	0xb78d0a84e080	0	-	1	False	2020-11-13 06:17:31.000000 UTC	2020-11-13 06:21:31.000000 UTC	\Device\HarddiskVolume3\Users\fredr\AppData\Local\Microsoft\Teams\current\Teams.exe	-	-
* 19088	11672	Teams.exe	0xb78d0f760080	0	-	1	False	2020-11-13 00:42:24.000000 UTC	2020-11-13 00:48:24.000000 UTC	\Device\HarddiskVolume3\Users\fredr\AppData\Local\Microsoft\Teams\current\Teams.exe	-	-
* 19092	11672	Teams.exe	0xb78d0fa28080	0	-	1	False	2020-11-16 01:09:28.000000 UTC	2020-11-16 01:10:28.000000 UTC	\Device\HarddiskVolume3\Users\fredr\AppData\Local\Microsoft\Teams\current\Teams.exe	-	-
* 19096	11672	Teams.exe	0xb78d110d4080	0	-	1	False	2020-11-15 05:32:27.000000 UTC	2020-11-15 05:33:27.000000 UTC	\Device\HarddiskVolume3\Users\fredr\AppData\Local\Microsoft\Teams\current\Teams.exe	-	-
* 27288	11672	Teams.exe	0xb78d0d4cb080	0	-	1	False	2020-11-15 09:23:17.000000 UTC	2020-11-15 09:24:17.000000 UTC	\Device\HarddiskVolume3\Users\fredr\AppData\Local\Microsoft\Teams\current\Teams.exe	-	-
* 19100	11672	Teams.exe	0xb78d0cff6080	0	-	1	False	2020-11-11 15:36:56.000000 UTC	2020-11-11 15:40:56.000000 UTC	\Device\HarddiskVolume3\Users\fredr\AppData\Local\Microsoft\Teams\current\Teams.exe	-	-
* 19108	11672	Teams.exe	0xb78cf90c7080	0	-	1	False	2020-11-12 07:26:24.000000 UTC	2020-11-12 07:28:24.000000 UTC	\Device\HarddiskVolume3\Users\fredr\AppData\Local\Microsoft\Teams\current\Teams.exe	-	-
* 10916	11672	Teams.exe	0xb78d0bddb080	0	-	1	False	2020-11-15 20:32:28.000000 UTC	2020-11-15 20:34:58.000000 UTC	\Device\HarddiskVolume3\Users\fredr\AppData\Local\Microsoft\Teams\current\Teams.exe	-	-
* 27308	11672	Teams.exe	0xb78d0adb8080	0	-	1	False	2020-11-14 21:24:27.000000 UTC	2020-11-14 21:25:27.000000 UTC	\Device\HarddiskVolume3\Users\fredr\AppData\Local\Microsoft\Teams\current\Teams.exe	-	-
* 10924	11672	Teams.exe	0xb78d14561080	0	-	1	False	2020-11-15 07:24:27.000000 UTC	2020-11-15 07:25:27.000000 UTC	\Device\HarddiskVolume3\Users\fredr\AppData\Local\Microsoft\Teams\current\Teams.exe	-	-
* 19120	11672	Teams.exe	0xb78d0a41b080	0	-	1	False	2020-11-11 22:11:34.000000 UTC	2020-11-11 22:13:34.000000 UTC	\Device\HarddiskVolume3\Users\fredr\AppData\Local\Microsoft\Teams\current\Teams.exe	-	-
* 19124	11672	Teams.exe	0xb78d09985080	0	-	1	False	2020-11-11 09:52:29.000000 UTC	2020-11-11 09:58:29.000000 UTC	\Device\HarddiskVolume3\Users\fredr\AppData\Local\Microsoft\Teams\current\Teams.exe	-	-
* 10932	11672	Teams.exe	0xb78d0f9db0c0	0	-	1	False	2020-11-13 17:37:20.000000 UTC	2020-11-13 17:41:20.000000 UTC	\Device\HarddiskVolume3\Users\fredr\AppData\Local\Microsoft\Teams\current\Teams.exe	-	-
* 10936	11672	Teams.exe	0xb78d147ce080	0	-	1	False	2020-11-15 19:08:28.000000 UTC	2020-11-15 19:09:28.000000 UTC	\Device\HarddiskVolume3\Users\fredr\AppData\Local\Microsoft\Teams\current\Teams.exe	-	-
* 10948	11672	Teams.exe	0xb78d0d393080	0	-	1	False	2020-11-12 04:38:06.000000 UTC	2020-11-12 04:42:06.000000 UTC	\Device\HarddiskVolume3\Users\fredr\AppData\Local\Microsoft\Teams\current\Teams.exe	-	-
* 19148	11672	Teams.exe	0xb78d09ded080	0	-	1	False	2020-11-12 02:47:57.000000 UTC	2020-11-12 02:53:57.000000 UTC	\Device\HarddiskVolume3\Users\fredr\AppData\Local\Microsoft\Teams\current\Teams.exe	-	-
* 19152	11672	Teams.exe	0xb78d0d1b6080	0	-	1	False	2020-11-15 04:44:23.000000 UTC	2020-11-15 04:45:53.000000 UTC	\Device\HarddiskVolume3\Users\fredr\AppData\Local\Microsoft\Teams\current\Teams.exe	-	-
* 27348	11672	Teams.exe	0xb78d09582080	0	-	1	False	2020-11-15 06:44:23.000000 UTC	2020-11-15 06:45:53.000000 UTC	\Device\HarddiskVolume3\Users\fredr\AppData\Local\Microsoft\Teams\current\Teams.exe	-	-
* 19156	11672	Teams.exe	0xb78d11c1f080	0	-	1	False	2020-11-15 07:56:27.000000 UTC	2020-11-15 07:57:27.000000 UTC	\Device\HarddiskVolume3\Users\fredr\AppData\Local\Microsoft\Teams\current\Teams.exe	-	-
* 27352	11672	Teams.exe	0xb78d13fe3080	0	-	1	False	2020-11-15 06:52:07.000000 UTC	2020-11-15 06:54:07.000000 UTC	\Device\HarddiskVolume3\Users\fredr\AppData\Local\Microsoft\Teams\current\Teams.exe	-	-
* 10968	11672	Teams.exe	0xb78d1496e080	0	-	1	False	2020-11-16 00:22:08.000000 UTC	2020-11-16 00:24:08.000000 UTC	\Device\HarddiskVolume3\Users\fredr\AppData\Local\Microsoft\Teams\current\Teams.exe	-	-
* 10972	11672	Teams.exe	0xb78d0594f080	0	-	1	False	2020-11-11 21:23:31.000000 UTC	2020-11-11 21:25:31.000000 UTC	\Device\HarddiskVolume3\Users\fredr\AppData\Local\Microsoft\Teams\current\Teams.exe	-	-
* 19168	11672	Teams.exe	0xb78d13fd1080	0	-	1	False	2020-11-15 10:24:27.000000 UTC	2020-11-15 10:26:57.000000 UTC	\Device\HarddiskVolume3\Users\fredr\AppData\Local\Microsoft\Teams\current\Teams.exe	-	-
* 27360	11672	Teams.exe	0xb78d15541080	0	-	1	False	2020-11-15 13:02:27.000000 UTC	2020-11-15 13:03:27.000000 UTC	\Device\HarddiskVolume3\Users\fredr\AppData\Local\Microsoft\Teams\current\Teams.exe	-	-
* 19172	11672	Teams.exe	0xb78cf8982080	0	-	1	False	2020-11-13 02:14:23.000000 UTC	2020-11-13 02:14:23.000000 UTC	\Device\HarddiskVolume3\Users\fredr\AppData\Local\Microsoft\Teams\current\Teams.exe	-	-
* 27364	11672	Teams.exe	0xb78d0f0d0080	0	-	1	False	2020-11-15 21:26:28.000000 UTC	2020-11-15 21:27:28.000000 UTC	\Device\HarddiskVolume3\Users\fredr\AppData\Local\Microsoft\Teams\current\Teams.exe	-	-
* 2792	11672	Teams.exe	0xb78d0ac03080	0	-	1	False	2020-11-11 19:13:19.000000 UTC	2020-11-11 19:19:19.000000 UTC	\Device\HarddiskVolume3\Users\fredr\AppData\Local\Microsoft\Teams\current\Teams.exe	-	-
* 19180	11672	Teams.exe	0xb78d0ad08080	0	-	1	False	2020-11-12 01:57:53.000000 UTC	2020-11-12 02:01:53.000000 UTC	\Device\HarddiskVolume3\Users\fredr\AppData\Local\Microsoft\Teams\current\Teams.exe	-	-
* 10988	11672	Teams.exe	0xb78d0f1c9300	0	-	1	False	2020-11-12 19:51:57.000000 UTC	2020-11-12 19:53:57.000000 UTC	\Device\HarddiskVolume3\Users\fredr\AppData\Local\Microsoft\Teams\current\Teams.exe	-	-
* 27376	11672	Teams.exe	0xb78cff9e8080	0	-	1	False	2020-11-15 18:17:17.000000 UTC	2020-11-15 18:18:47.000000 UTC	\Device\HarddiskVolume3\Users\fredr\AppData\Local\Microsoft\Teams\current\Teams.exe	-	-
* 19200	11672	Teams.exe	0xb78cf940e080	0	-	1	False	2020-11-12 13:53:01.000000 UTC	2020-11-12 13:55:01.000000 UTC	\Device\HarddiskVolume3\Users\fredr\AppData\Local\Microsoft\Teams\current\Teams.exe	-	-
* 11008	11672	Teams.exe	0xb78d09130080	0	-	1	False	2020-11-13 00:14:21.000000 UTC	2020-11-13 00:18:22.000000 UTC	\Device\HarddiskVolume3\Users\fredr\AppData\Local\Microsoft\Teams\current\Teams.exe	-	-
* 2816	11672	Teams.exe	0xb78d13fdd080	0	-	1	False	2020-11-15 12:17:16.000000 UTC	2020-11-15 12:18:46.000000 UTC	\Device\HarddiskVolume3\Users\fredr\AppData\Local\Microsoft\Teams\current\Teams.exe	-	-
* 11012	11672	Teams.exe	0xb78d0a4dc080	0	-	1	False	2020-11-13 19:07:30.000000 UTC	2020-11-13 19:11:30.000000 UTC	\Device\HarddiskVolume3\Users\fredr\AppData\Local\Microsoft\Teams\current\Teams.exe	-	-
* 19204	11672	Teams.exe	0xb78d0d989080	0	-	1	False	2020-11-13 22:57:49.000000 UTC	2020-11-13 23:01:49.000000 UTC	\Device\HarddiskVolume3\Users\fredr\AppData\Local\Microsoft\Teams\current\Teams.exe	-	-
* 27396	11672	Teams.exe	0xb78d0e7cd080	0	-	1	False	2020-11-16 00:41:17.000000 UTC	2020-11-16 00:42:47.000000 UTC	\Device\HarddiskVolume3\Users\fredr\AppData\Local\Microsoft\Teams\current\Teams.exe	-	-
* 11016	11672	Teams.exe	0xb78d0bef1080	0	-	1	False	2020-11-13 19:31:32.000000 UTC	2020-11-13 19:37:32.000000 UTC	\Device\HarddiskVolume3\Users\fredr\AppData\Local\Microsoft\Teams\current\Teams.exe	-	-
* 27400	11672	Teams.exe	0xb78d0acee080	0	-	1	False	2020-11-14 20:14:23.000000 UTC	2020-11-14 20:14:23.000000 UTC	\Device\HarddiskVolume3\Users\fredr\AppData\Local\Microsoft\Teams\current\Teams.exe	-	-
* 2828	11672	Teams.exe	0xb78d14588080	0	-	1	False	2020-11-15 12:54:24.000000 UTC	2020-11-15 12:55:54.000000 UTC	\Device\HarddiskVolume3\Users\fredr\AppData\Local\Microsoft\Teams\current\Teams.exe	-	-
* 2832	11672	Teams.exe	0xb78d0edc8080	0	-	1	False	2020-11-13 01:18:27.000000 UTC	2020-11-13 01:20:27.000000 UTC	\Device\HarddiskVolume3\Users\fredr\AppData\Local\Microsoft\Teams\current\Teams.exe	-	-
* 11024	11672	Teams.exe	0xb78d0dcb6080	0	-	1	False	2020-11-13 02:48:38.000000 UTC	2020-11-13 02:58:39.000000 UTC	\Device\HarddiskVolume3\Users\fredr\AppData\Local\Microsoft\Teams\current\Teams.exe	-	-
* 27412	11672	Teams.exe	0xb78d1439a080	0	-	1	False	2020-11-14 14:32:27.000000 UTC	2020-11-14 14:34:57.000000 UTC	\Device\HarddiskVolume3\Users\fredr\AppData\Local\Microsoft\Teams\current\Teams.exe	-	-
* 27416	11672	Teams.exe	0xb78d0a5f42c0	0	-	1	False	2020-11-14 08:59:27.000000 UTC	2020-11-14 09:00:57.000000 UTC	\Device\HarddiskVolume3\Users\fredr\AppData\Local\Microsoft\Teams\current\Teams.exe	-	-
* 2852	11672	Teams.exe	0xb78d0f534080	0	-	1	False	2020-11-15 18:29:28.000000 UTC	2020-11-15 18:30:28.000000 UTC	\Device\HarddiskVolume3\Users\fredr\AppData\Local\Microsoft\Teams\current\Teams.exe	-	-
* 19240	11672	Teams.exe	0xb78d10584080	0	-	1	False	2020-11-15 02:01:16.000000 UTC	2020-11-15 02:03:16.000000 UTC	\Device\HarddiskVolume3\Users\fredr\AppData\Local\Microsoft\Teams\current\Teams.exe	-	-
* 27432	11672	Teams.exe	0xb78d00e46080	0	-	1	False	2020-11-15 03:37:16.000000 UTC	2020-11-15 03:39:16.000000 UTC	\Device\HarddiskVolume3\Users\fredr\AppData\Local\Microsoft\Teams\current\Teams.exe	-	-
* 19248	11672	Teams.exe	0xb78d0d5ec080	0	-	1	False	2020-11-14 05:21:41.000000 UTC	2020-11-14 05:22:41.000000 UTC	\Device\HarddiskVolume3\Users\fredr\AppData\Local\Microsoft\Teams\current\Teams.exe	-	-
* 19252	11672	Teams.exe	0xb78d1497a080	0	-	1	False	2020-11-16 00:52:08.000000 UTC	2020-11-16 00:54:08.000000 UTC	\Device\HarddiskVolume3\Users\fredr\AppData\Local\Microsoft\Teams\current\Teams.exe	-	-
* 11064	11672	Teams.exe	0xb78d0c4e82c0	0	-	1	False	2020-11-13 21:37:43.000000 UTC	2020-11-13 21:41:43.000000 UTC	\Device\HarddiskVolume3\Users\fredr\AppData\Local\Microsoft\Teams\current\Teams.exe	-	-
* 19268	11672	Teams.exe	0xb78d11205080	0	-	1	False	2020-11-15 03:52:07.000000 UTC	2020-11-15 03:55:07.000000 UTC	\Device\HarddiskVolume3\Users\fredr\AppData\Local\Microsoft\Teams\current\Teams.exe	-	-
* 27460	11672	Teams.exe	0xb78d14538080	0	-	1	False	2020-11-15 17:39:28.000000 UTC	2020-11-15 17:40:28.000000 UTC	\Device\HarddiskVolume3\Users\fredr\AppData\Local\Microsoft\Teams\current\Teams.exe	-	-
* 2888	11672	Teams.exe	0xb78d09790080	0	-	1	False	2020-11-14 21:37:16.000000 UTC	2020-11-14 21:39:16.000000 UTC	\Device\HarddiskVolume3\Users\fredr\AppData\Local\Microsoft\Teams\current\Teams.exe	-	-
* 11088	11672	Teams.exe	0xb78d0d7d1080	0	-	1	False	2020-11-13 12:06:30.000000 UTC	2020-11-13 12:10:30.000000 UTC	\Device\HarddiskVolume3\Users\fredr\AppData\Local\Microsoft\Teams\current\Teams.exe	-	-
* 11092	11672	Teams.exe	0xb78d09348080	0	-	1	False	2020-11-12 00:17:45.000000 UTC	2020-11-12 00:23:45.000000 UTC	\Device\HarddiskVolume3\Users\fredr\AppData\Local\Microsoft\Teams\current\Teams.exe	-	-
* 2900	11672	Teams.exe	0xb78d105e2080	0	-	1	False	2020-11-15 12:29:27.000000 UTC	2020-11-15 12:30:27.000000 UTC	\Device\HarddiskVolume3\Users\fredr\AppData\Local\Microsoft\Teams\current\Teams.exe	-	-
* 27476	11672	Teams.exe	0xb78d15440080	0	-	1	False	2020-11-15 21:32:28.000000 UTC	2020-11-15 21:33:28.000000 UTC	\Device\HarddiskVolume3\Users\fredr\AppData\Local\Microsoft\Teams\current\Teams.exe	-	-
* 11096	11672	Teams.exe	0xb78cfec88080	0	-	1	False	2020-11-12 18:07:47.000000 UTC	2020-11-12 18:13:47.000000 UTC	\Device\HarddiskVolume3\Users\fredr\AppData\Local\Microsoft\Teams\current\Teams.exe	-	-
* 27480	11672	Teams.exe	0xb78d0dca0080	0	-	1	False	2020-11-14 10:49:27.000000 UTC	2020-11-14 10:50:57.000000 UTC	\Device\HarddiskVolume3\Users\fredr\AppData\Local\Microsoft\Teams\current\Teams.exe	-	-
* 11100	11672	Teams.exe	0xb78d0f0d9080	0	-	1	False	2020-11-14 04:42:29.000000 UTC	2020-11-14 04:48:29.000000 UTC	\Device\HarddiskVolume3\Users\fredr\AppData\Local\Microsoft\Teams\current\Teams.exe	-	-
* 2916	11672	Teams.exe	0xb78d0d99a080	0	-	1	False	2020-11-15 07:52:07.000000 UTC	2020-11-15 07:55:07.000000 UTC	\Device\HarddiskVolume3\Users\fredr\AppData\Local\Microsoft\Teams\current\Teams.exe	-	-
* 19304	11672	Teams.exe	0xb78d0cbde300	0	-	1	False	2020-11-12 19:53:57.000000 UTC	2020-11-12 19:57:57.000000 UTC	\Device\HarddiskVolume3\Users\fredr\AppData\Local\Microsoft\Teams\current\Teams.exe	-	-
* 2932	11672	Teams.exe	0xb78d0f28d080	0	-	1	False	2020-11-14 22:44:23.000000 UTC	2020-11-14 22:45:23.000000 UTC	\Device\HarddiskVolume3\Users\fredr\AppData\Local\Microsoft\Teams\current\Teams.exe	-	-
* 11128	11672	Teams.exe	0xb78d0a416080	0	-	1	False	2020-11-14 07:59:27.000000 UTC	2020-11-14 08:00:27.000000 UTC	\Device\HarddiskVolume3\Users\fredr\AppData\Local\Microsoft\Teams\current\Teams.exe	-	-
* 27512	11672	Teams.exe	0xb78d0a452080	0	-	1	False	2020-11-14 11:44:06.000000 UTC	2020-11-14 11:45:06.000000 UTC	\Device\HarddiskVolume3\Users\fredr\AppData\Local\Microsoft\Teams\current\Teams.exe	-	-
* 11136	11672	Teams.exe	0xb78d09d14300	0	-	1	False	2020-11-12 20:07:58.000000 UTC	2020-11-12 20:09:58.000000 UTC	\Device\HarddiskVolume3\Users\fredr\AppData\Local\Microsoft\Teams\current\Teams.exe	-	-
* 19328	11672	Teams.exe	0xb78d110ad080	0	-	1	False	2020-11-14 23:56:27.000000 UTC	2020-11-14 23:57:27.000000 UTC	\Device\HarddiskVolume3\Users\fredr\AppData\Local\Microsoft\Teams\current\Teams.exe	-	-
* 2944	11672	Teams.exe	0xb78d0fa1f080	0	-	1	False	2020-11-15 08:49:16.000000 UTC	2020-11-15 08:51:16.000000 UTC	\Device\HarddiskVolume3\Users\fredr\AppData\Local\Microsoft\Teams\current\Teams.exe	-	-
* 19332	11672	Teams.exe	0xb78cf9a6a080	0	-	1	False	2020-11-11 16:49:05.000000 UTC	2020-11-11 16:53:05.000000 UTC	\Device\HarddiskVolume3\Users\fredr\AppData\Local\Microsoft\Teams\current\Teams.exe	-	-
* 19340	11672	Teams.exe	0xb78d155a4080	0	-	1	False	2020-11-15 12:56:27.000000 UTC	2020-11-15 12:58:27.000000 UTC	\Device\HarddiskVolume3\Users\fredr\AppData\Local\Microsoft\Teams\current\Teams.exe	-	-
* 19344	11672	Teams.exe	0xb78d05bec080	0	-	1	False	2020-11-11 22:23:36.000000 UTC	2020-11-11 22:25:36.000000 UTC	\Device\HarddiskVolume3\Users\fredr\AppData\Local\Microsoft\Teams\current\Teams.exe	-	-
* 11156	11672	Teams.exe	0xb78d0aeef080	0	-	1	False	2020-11-14 03:02:14.000000 UTC	2020-11-14 03:04:14.000000 UTC	\Device\HarddiskVolume3\Users\fredr\AppData\Local\Microsoft\Teams\current\Teams.exe	-	-
* 11164	11672	Teams.exe	0xb78cf98d1080	0	-	1	False	2020-11-15 19:21:18.000000 UTC	2020-11-15 19:23:18.000000 UTC	\Device\HarddiskVolume3\Users\fredr\AppData\Local\Microsoft\Teams\current\Teams.exe	-	-
* 11176	11672	Teams.exe	0xb78d0f896080	0	-	1	False	2020-11-13 06:01:30.000000 UTC	2020-11-13 06:05:30.000000 UTC	\Device\HarddiskVolume3\Users\fredr\AppData\Local\Microsoft\Teams\current\Teams.exe	-	-
* 19376	11672	Teams.exe	0xb78d0d285080	0	-	1	False	2020-11-14 00:54:04.000000 UTC	2020-11-14 00:58:04.000000 UTC	\Device\HarddiskVolume3\Users\fredr\AppData\Local\Microsoft\Teams\current\Teams.exe	-	-
* 2996	11672	Teams.exe	0xb78cf9893080	0	-	1	False	2020-11-13 04:53:24.000000 UTC	2020-11-13 04:59:24.000000 UTC	\Device\HarddiskVolume3\Users\fredr\AppData\Local\Microsoft\Teams\current\Teams.exe	-	-
* 27572	11672	Teams.exe	0xb78d15303080	0	-	1	False	2020-11-15 09:56:27.000000 UTC	2020-11-15 09:57:27.000000 UTC	\Device\HarddiskVolume3\Users\fredr\AppData\Local\Microsoft\Teams\current\Teams.exe	-	-
* 11196	11672	Teams.exe	0xb78d0911f080	0	-	1	False	2020-11-12 04:02:03.000000 UTC	2020-11-12 04:06:03.000000 UTC	\Device\HarddiskVolume3\Users\fredr\AppData\Local\Microsoft\Teams\current\Teams.exe	-	-
* 19388	11672	Teams.exe	0xb78d0dd55080	0	-	1	False	2020-11-15 15:56:27.000000 UTC	2020-11-15 15:57:27.000000 UTC	\Device\HarddiskVolume3\Users\fredr\AppData\Local\Microsoft\Teams\current\Teams.exe	-	-
* 19396	11672	Teams.exe	0xb78d0f8f8080	0	-	1	False	2020-11-14 02:22:11.000000 UTC	2020-11-14 02:24:11.000000 UTC	\Device\HarddiskVolume3\Users\fredr\AppData\Local\Microsoft\Teams\current\Teams.exe	-	-
* 11208	11672	Teams.exe	0xb78d10f83080	0	-	1	False	2020-11-15 15:32:27.000000 UTC	2020-11-15 15:33:27.000000 UTC	\Device\HarddiskVolume3\Users\fredr\AppData\Local\Microsoft\Teams\current\Teams.exe	-	-
* 3020	11672	Teams.exe	0xb78d09f19080	0	-	1	False	2020-11-12 14:49:20.000000 UTC	2020-11-12 14:53:20.000000 UTC	\Device\HarddiskVolume3\Users\fredr\AppData\Local\Microsoft\Teams\current\Teams.exe	-	-
* 19404	11672	Teams.exe	0xb78d0c4ee0c0	0	-	1	False	2020-11-12 22:22:11.000000 UTC	2020-11-12 22:24:11.000000 UTC	\Device\HarddiskVolume3\Users\fredr\AppData\Local\Microsoft\Teams\current\Teams.exe	-	-
* 27600	11672	Teams.exe	0xb78cf8c4c300	0	-	1	False	2020-11-14 16:17:16.000000 UTC	2020-11-14 16:18:46.000000 UTC	\Device\HarddiskVolume3\Users\fredr\AppData\Local\Microsoft\Teams\current\Teams.exe	-	-
* 19412	11672	Teams.exe	0xb78cf7f2c080	0	-	1	False	2020-11-14 22:38:27.000000 UTC	2020-11-14 22:39:27.000000 UTC	\Device\HarddiskVolume3\Users\fredr\AppData\Local\Microsoft\Teams\current\Teams.exe	-	-
* 27604	11672	Teams.exe	0xb78d0f9dd080	0	-	1	False	2020-11-15 08:52:07.000000 UTC	2020-11-15 08:55:37.000000 UTC	\Device\HarddiskVolume3\Users\fredr\AppData\Local\Microsoft\Teams\current\Teams.exe	-	-
* 27608	11672	Teams.exe	0xb78d14a27080	0	-	1	False	2020-11-15 20:29:28.000000 UTC	2020-11-15 20:30:28.000000 UTC	\Device\HarddiskVolume3\Users\fredr\AppData\Local\Microsoft\Teams\current\Teams.exe	-	-
* 11232	11672	Teams.exe	0xb78d145cb080	0	-	1	False	2020-11-15 16:54:25.000000 UTC	2020-11-15 16:55:55.000000 UTC	\Device\HarddiskVolume3\Users\fredr\AppData\Local\Microsoft\Teams\current\Teams.exe	-	-
* 27620	11672	Teams.exe	0xb78d1103b2c0	0	-	1	False	2020-11-14 17:21:17.000000 UTC	2020-11-14 17:23:17.000000 UTC	\Device\HarddiskVolume3\Users\fredr\AppData\Local\Microsoft\Teams\current\Teams.exe	-	-
* 11244	11672	Teams.exe	0xb78d114cf080	0	-	1	False	2020-11-14 06:29:27.000000 UTC	2020-11-14 06:30:27.000000 UTC	\Device\HarddiskVolume3\Users\fredr\AppData\Local\Microsoft\Teams\current\Teams.exe	-	-
* 27628	11672	Teams.exe	0xb78d142ec080	0	-	1	False	2020-11-15 05:13:16.000000 UTC	2020-11-15 05:15:46.000000 UTC	\Device\HarddiskVolume3\Users\fredr\AppData\Local\Microsoft\Teams\current\Teams.exe	-	-
* 27632	11672	Teams.exe	0xb78d09a67080	0	-	1	False	2020-11-15 17:56:28.000000 UTC	2020-11-15 17:57:28.000000 UTC	\Device\HarddiskVolume3\Users\fredr\AppData\Local\Microsoft\Teams\current\Teams.exe	-	-
* 11252	11672	Teams.exe	0xb78d0973f2c0	0	-	1	False	2020-11-11 17:19:08.000000 UTC	2020-11-11 17:23:08.000000 UTC	\Device\HarddiskVolume3\Users\fredr\AppData\Local\Microsoft\Teams\current\Teams.exe	-	-
* 19452	11672	Teams.exe	0xb78cf96f0080	0	-	1	False	2020-11-14 20:14:21.000000 UTC	2020-11-14 20:16:21.000000 UTC	\Device\HarddiskVolume3\Users\fredr\AppData\Local\Microsoft\Teams\current\Teams.exe	-	-
* 19464	11672	Teams.exe	0xb78d0eff0080	0	-	1	False	2020-11-13 13:28:40.000000 UTC	2020-11-13 13:30:40.000000 UTC	\Device\HarddiskVolume3\Users\fredr\AppData\Local\Microsoft\Teams\current\Teams.exe	-	-
* 11280	11672	Teams.exe	0xb78d0a091080	0	-	1	False	2020-11-11 23:05:39.000000 UTC	2020-11-11 23:11:39.000000 UTC	\Device\HarddiskVolume3\Users\fredr\AppData\Local\Microsoft\Teams\current\Teams.exe	-	-
* 11284	11672	Teams.exe	0xb78d09fa1080	0	-	1	False	2020-11-12 15:37:31.000000 UTC	2020-11-12 15:41:31.000000 UTC	\Device\HarddiskVolume3\Users\fredr\AppData\Local\Microsoft\Teams\current\Teams.exe	-	-
